,Distance,Run,Missingness,Replicate,CCC,Rand,aRand
261,mesquita_eed,uniform_halflowestscalars,45,38,0.8026550347342083,1.0,1.0
262,mesquita_eed,uniform_halflowestscalars,45,37,0.8355046386839368,1.0,1.0
263,mesquita_eed,uniform_halflowestscalars,45,36,0.8301413134440057,1.0,1.0
264,mesquita_eed,uniform_halflowestscalars,45,35,0.8260797016315942,1.0,1.0
265,mesquita_eed,uniform_halflowestscalars,45,34,0.8380476928185834,1.0,1.0
266,mesquita_eed,uniform_halflowestscalars,45,33,0.8070552161643245,0.98,0.9599960816486464
267,mesquita_eed,uniform_halflowestscalars,45,32,0.833656098779467,1.0,1.0
268,mesquita_eed,uniform_halflowestscalars,45,31,0.8148391427510764,1.0,1.0
269,mesquita_eed,uniform_halflowestscalars,45,30,0.8177638475114228,1.0,1.0
270,mesquita_eed,uniform_halflowestscalars,45,29,0.8021080995142126,1.0,1.0
271,mesquita_eed,uniform_halflowestscalars,45,28,0.8351423219308736,1.0,1.0
272,mesquita_eed,uniform_halflowestscalars,45,27,0.7967480777046478,1.0,1.0
273,mesquita_eed,uniform_halflowestscalars,45,26,0.8193277465765081,1.0,1.0
274,mesquita_eed,uniform_halflowestscalars,45,25,0.8412185094988145,1.0,1.0
275,mesquita_eed,uniform_halflowestscalars,45,24,0.8222079321970721,1.0,1.0
276,mesquita_eed,uniform_halflowestscalars,45,23,0.8162492100802028,0.98,0.9599960816486464
277,mesquita_eed,uniform_halflowestscalars,45,22,0.8475668263505111,1.0,1.0
278,mesquita_eed,uniform_halflowestscalars,45,21,0.844459587855864,1.0,1.0
279,mesquita_eed,uniform_halflowestscalars,45,20,0.8365010931284258,1.0,1.0
280,mesquita_eed,uniform_halflowestscalars,45,19,0.798211596290507,0.98,0.9599960816486464
281,mesquita_eed,uniform_halflowestscalars,45,18,0.7753301797302142,0.98,0.9599960816486464
282,mesquita_eed,uniform_halflowestscalars,45,17,0.8202285632006384,1.0,1.0
283,mesquita_eed,uniform_halflowestscalars,45,16,0.8123448523604173,0.98,0.9599960816486464
284,mesquita_eed,uniform_halflowestscalars,45,15,0.8397412089920481,1.0,1.0
285,mesquita_eed,uniform_halflowestscalars,45,14,0.7947745348958148,1.0,1.0
286,mesquita_eed,uniform_halflowestscalars,45,13,0.8010195414288896,0.98,0.9599960816486464
287,mesquita_eed,uniform_halflowestscalars,45,12,0.826628776531073,1.0,1.0
288,mesquita_eed,uniform_halflowestscalars,45,11,0.8455331299166919,1.0,1.0
289,mesquita_eed,uniform_halflowestscalars,45,10,0.8154358960033623,1.0,1.0
290,mesquita_eed,uniform_halflowestscalars,45,9,0.8401278927824076,1.0,1.0
291,mesquita_eed,uniform_halflowestscalars,45,8,0.816652075293891,1.0,1.0
292,mesquita_eed,uniform_halflowestscalars,45,7,0.8252241745521461,1.0,1.0
293,mesquita_eed,uniform_halflowestscalars,45,6,0.8223671191511324,1.0,1.0
294,mesquita_eed,uniform_halflowestscalars,45,5,0.8450610594535812,1.0,1.0
295,mesquita_eed,uniform_halflowestscalars,45,4,0.8241132885847937,1.0,1.0
296,mesquita_eed,uniform_halflowestscalars,45,3,0.8327308205037376,1.0,1.0
297,mesquita_eed,uniform_halflowestscalars,45,2,0.8257032005839258,1.0,1.0
298,mesquita_eed,uniform_halflowestscalars,45,1,0.8028945283006612,1.0,1.0
299,mesquita_eed,uniform_halflowestscalars,45,0,0.8073888392209263,1.0,1.0
300,mesquita_eed,uniform_halflowestscalars,40,49,0.8525831990341222,1.0,1.0
301,mesquita_eed,uniform_halflowestscalars,40,48,0.8373197635822933,1.0,1.0
