,Distance,Run,Missingness,Replicate,CCC,Rand,aRand
104,mesquita_eed,uniform_halflowestscalars,60,45,0.8914157889363318,1.0,1.0
105,mesquita_eed,uniform_halflowestscalars,60,44,0.8919646065177036,1.0,1.0
106,mesquita_eed,uniform_halflowestscalars,60,43,0.8908350470752763,1.0,1.0
107,mesquita_eed,uniform_halflowestscalars,60,42,0.8917679083328869,1.0,1.0
108,mesquita_eed,uniform_halflowestscalars,60,41,0.8890068143872009,1.0,1.0
109,mesquita_eed,uniform_halflowestscalars,60,40,0.8910660421634077,1.0,1.0
110,mesquita_eed,uniform_halflowestscalars,60,39,0.8903389566647133,1.0,1.0
111,mesquita_eed,uniform_halflowestscalars,60,38,0.890125752464251,1.0,1.0
112,mesquita_eed,uniform_halflowestscalars,60,37,0.8884112376266468,1.0,1.0
113,mesquita_eed,uniform_halflowestscalars,60,36,0.8897780155564807,1.0,1.0
114,mesquita_eed,uniform_halflowestscalars,60,35,0.8905722171618199,1.0,1.0
115,mesquita_eed,uniform_halflowestscalars,60,34,0.888593574793954,1.0,1.0
116,mesquita_eed,uniform_halflowestscalars,60,33,0.8901963120112489,1.0,1.0
117,mesquita_eed,uniform_halflowestscalars,60,32,0.8894018176576138,1.0,1.0
118,mesquita_eed,uniform_halflowestscalars,60,31,0.8911628017200379,1.0,1.0
119,mesquita_eed,uniform_halflowestscalars,60,30,0.8903526975024305,1.0,1.0
120,mesquita_eed,uniform_halflowestscalars,60,29,0.8891722721830023,1.0,1.0
121,mesquita_eed,uniform_halflowestscalars,60,28,0.8893736175366351,1.0,1.0
122,mesquita_eed,uniform_halflowestscalars,60,27,0.8909165373092286,1.0,1.0
123,mesquita_eed,uniform_halflowestscalars,60,26,0.8885573686361745,1.0,1.0
124,mesquita_eed,uniform_halflowestscalars,60,25,0.8908275648140112,1.0,1.0
125,mesquita_eed,uniform_halflowestscalars,60,24,0.8906968567638642,1.0,1.0
126,mesquita_eed,uniform_halflowestscalars,60,23,0.8899411350672413,1.0,1.0
127,mesquita_eed,uniform_halflowestscalars,60,22,0.8910396162899716,1.0,1.0
128,mesquita_eed,uniform_halflowestscalars,60,21,0.89036657134256,1.0,1.0
129,mesquita_eed,uniform_halflowestscalars,60,20,0.8863378278595555,1.0,1.0
