ProtID,P10,P13,P14,P24,P29,P3,P31,P36,P42,P43,P44,P46,P47,P49,P53,P11,P12,P15,P17,P18,P19,P2,P20,P21,P22,P23,P26,P30,P32,P34,P37,P4,P40,P45,P48,P5,P50,P51,P52,P6,P9
Q8NHQ9,-0.495678633451462,-0.459960281848907,-1.23539412021637,-1.21711564064026,-0.290074437856674,-1.41338765621185,-1.25974905490875,-1.18050277233124,-0.184385761618614,-0.397060930728912,-1.54479587078094,-1.58548831939697,-1.20040643215179,-1.01999580860138,-0.948031067848206,-0.490956902503967,-0.521095335483551,-0.75333708524704,-0.909718871116638,-0.222791686654091,-0.620155870914459,-0.454861998558044,-0.800381779670715,-0.54651415348053,-1.16395235061646,-0.564734518527985,-0.0908499211072922,-0.0195992030203342,-0.091828815639019,-1.23271882534027,-0.576511025428772,-1.43264675140381,-0.835395276546478,-0.371656030416489,-0.0257837902754545,-0.231080800294876,-0.708855330944061,-0.503124117851257,-0.6139235496521,-0.223159700632095,-0.899438083171844
Q969S9-3;Q969S9;Q969S9-4;Q969S9-5;Q969S9-2,NaN,-0.418932020664215,-0.0986925289034843,-0.421522587537766,0.486187756061554,-0.268949300050735,-1.36431443691254,0.0299128089100122,0.785169124603271,0.560045421123505,-0.679607093334198,-0.602573871612549,-0.38440728187561,-0.368350803852081,0.236265674233437,-0.41155868768692,0.469886958599091,0.0257468353956938,0.848400235176086,0.428687423467636,0.0522183999419212,0.759955108165741,0.526197850704193,0.81153392791748,-0.636045634746552,0.527152717113495,-0.799883186817169,0.803307235240936,1.30771923065186,-0.438458681106567,0.606175482273102,-0.336494505405426,1.5082448720932,-0.0888652130961418,0.513168931007385,0.736907243728638,-0.267656236886978,0.611599147319794,0.1669842004776,0.276618391275406,0.583940863609314
O15357;O15357-2,-1.2032356262207,-1.1448837518692,0.409537345170975,0.28554967045784,-0.349471896886826,0.119368128478527,-0.298923492431641,0.295712292194366,-0.731694102287292,0.144279941916466,0.370214551687241,0.551843225955963,0.0716053023934364,0.331199377775192,-0.236612752079964,-0.13546721637249,-0.787785589694977,-0.600466966629028,0.187708809971809,-1.42134046554565,-0.272104978561401,-0.381804645061493,-0.538014054298401,-0.744056224822998,0.378965944051743,-0.520565986633301,-0.914341509342194,-1.26288294792175,-0.671800851821899,0.159973055124283,-0.372060000896454,0.0129185598343611,-0.928240835666656,-0.544158518314362,-1.01241946220398,-0.977997481822968,-0.444645017385483,-0.22833639383316,-1.21165359020233,-1.1736444234848,-0.0793880298733711
Q4KMP7,NaN,NaN,0.409904778003693,0.411338984966278,NaN,NaN,0.529490113258362,NaN,NaN,NaN,0.549880385398865,0.772779881954193,NaN,0.529192864894867,-0.266790241003037,0.148348420858383,-0.226650387048721,-0.071480505168438,-0.242229402065277,NaN,NaN,NaN,NaN,0.457702606916428,0.50068187713623,NaN,0.0251853875815868,NaN,-0.765384256839752,NaN,NaN,0.667542159557343,-0.406188815832138,NaN,NaN,NaN,-0.0588057041168213,-0.178602054715157,-0.991163551807404,NaN,NaN
Q8N3D4,1.64441955089569,0.0585349723696709,1.38314723968506,2.03356075286865,0.990298271179199,0.482806742191315,1.67210114002228,2.13023853302002,0.261392593383789,2.00008034706116,1.79647707939148,1.3706042766571,1.65631747245789,1.37119019031525,1.6197384595871,1.39816427230835,0.278117477893829,-0.17309695482254,0.957988321781158,-0.141976237297058,1.46326315402985,-0.42435410618782,0.60423070192337,0.00118205195758492,1.64016759395599,2.25340867042542,0.583232939243317,0.438307851552963,NaN,1.52440333366394,1.2235199213028,1.42448914051056,NaN,0.989071846008301,0.263528764247894,0.797318577766418,1.45207142829895,1.18465971946716,0.644098877906799,-0.277565956115723,0.693616271018982
P17612;P17612-2,0.103912703692913,0.546813428401947,1.39489638805389,1.60058867931366,0.426626801490784,0.894050419330597,1.08381986618042,1.72402822971344,-0.369833260774612,1.2607421875,1.63370597362518,1.11068260669708,1.35275232791901,0.938144087791443,1.03972005844116,0.897185206413269,0.494159072637558,0.474393993616104,1.01613855361938,-0.508299291133881,0.587058126926422,NaN,0.284860581159592,0.169073849916458,1.64369022846222,0.499915093183517,0.650420904159546,-0.160819336771965,-0.304212689399719,1.14501357078552,0.861141562461853,0.759216070175171,-0.185326084494591,NaN,0.276254177093506,0.30872568488121,1.13065874576569,0.505273997783661,0.367977827787399,NaN,0.24846625328064
Q13330;Q13330-2,0.488179177045822,0.323483675718308,-0.860842823982239,-0.981909990310669,0.0978498309850693,-0.185208156704903,-1.02412438392639,-1.2075469493866,0.560722410678864,-0.275385946035385,-0.745465576648712,-0.84759521484375,-0.563574254512787,-1.11190676689148,-0.106282196938992,-0.907915830612183,-0.00830728560686111,-0.0500267446041107,0.00498313829302788,0.748144567012787,-0.176215648651123,0.291083335876465,0.401889473199844,0.811959981918335,-1.12318396568298,-0.0598370246589184,0.7177574634552,0.561633765697479,0.966551899909973,-0.849485874176025,-0.224227666854858,-1.11391079425812,0.960665881633759,-0.584592401981354,0.627841830253601,0.518148303031921,-0.25009298324585,0.385163098573685,-0.0400752723217011,0.59147322177887,0.219181463122368
O95602,0.217779606580734,0.279908955097198,-1.82981419563293,-1.20369815826416,-0.0818011835217476,-0.401874780654907,-1.48436999320984,-1.81277668476105,0.0455415211617947,-1.0795419216156,-1.28646671772003,-1.53456127643585,-0.815587639808655,-1.63505780696869,-0.672108471393585,-0.964702188968658,-0.434270292520523,-0.285756528377533,-0.26070636510849,0.670348942279816,-0.588232338428497,0.121780559420586,0.443977624177933,0.255959063768387,-1.72031545639038,-0.427361786365509,0.189534336328506,0.0939301252365112,-0.143365353345871,-0.906276226043701,-0.551466643810272,-2.15927004814148,0.0900866314768791,-0.79205459356308,0.356551557779312,-0.178539603948593,-0.52987015247345,0.214010253548622,-0.677622616291046,0.730736434459686,0.692717671394348
P12694;P12694-2,-0.0118376910686493,0.110685504972935,-0.391131728887558,-0.412570923566818,0.556435763835907,-0.168070137500763,-1.51374244689941,-0.582336008548737,1.15234172344208,-0.240717068314552,-0.751568257808685,-0.909205734729767,-0.35551443696022,-0.742487192153931,-0.276064574718475,-0.226459667086601,0.427576333284378,0.324079662561417,-0.00338480598293245,0.603182375431061,0.630824863910675,0.275075823068619,0.52776837348938,0.370152145624161,-0.608660161495209,-0.549011707305908,0.406328201293945,0.977404892444611,0.970400869846344,-0.641987562179565,0.193171054124832,-0.936213314533234,1.14971685409546,0.0162842832505703,0.4461370408535,0.401194781064987,-0.265600919723511,0.0750302448868752,0.260405212640762,0.478452324867249,0.0613297671079636
P53367,-0.527554333209991,-0.213784366846085,0.200380966067314,0.745229363441467,-0.0435990355908871,-0.541363537311554,0.375188112258911,0.747865736484528,-0.673271775245667,0.716839730739594,0.802065312862396,0.5144322514534,0.558310806751251,0.247739687561989,0.292036175727844,0.0407985746860504,-0.377063661813736,-0.60862123966217,-0.481551170349121,-0.652283906936646,-0.157059818506241,-0.4034703373909,-1.07537961006165,-0.469501137733459,0.562516331672668,0.225399196147919,-0.128036201000214,-0.459084630012512,0.0794577375054359,0.492451101541519,0.428874313831329,0.59911322593689,-1.28027081489563,-0.651162266731262,-0.363628059625626,-0.279665738344193,0.307228416204453,0.0414491966366768,-0.328698545694351,-0.780129492282867,0.143026188015938
Q5C9Z4,-2.05909442901611,-1.06723809242249,-2.08342695236206,-2.06086349487305,-1.42839896678925,-2.65387678146362,-2.10569643974304,-1.75749862194061,-0.445818930864334,-1.19336724281311,-2.45862770080566,-2.61561322212219,-2.42126893997192,-2.16062593460083,-2.59231305122375,-1.63654589653015,-1.55652141571045,-2.03411722183228,-1.74173665046692,-0.658407092094421,-2.33832216262817,-1.32032060623169,-1.40135550498962,-1.03097724914551,-2.16122674942017,-1.19345510005951,-1.67645716667175,-0.566796958446503,-0.427022159099579,-2.38175630569458,-1.46623933315277,-2.0049729347229,-0.938954651355743,-1.50479435920715,-1.03793323040009,-1.0137335062027,-1.28493523597717,-1.17818450927734,-1.69851970672607,-1.00485444068909,-1.67482447624207
Q13488;Q13488-2,0.208035603165627,0.609875023365021,1.54157757759094,1.60794281959534,-0.44754546880722,-1.55172622203827,1.07167661190033,1.25983726978302,-0.857729613780975,1.67882180213928,1.37297570705414,1.10543966293335,0.761572778224945,1.43895387649536,1.20362639427185,0.349524646997452,-1.00587940216064,-2.00327491760254,-1.26733195781708,-0.323248594999313,0.791291236877441,1.17667257785797,-2.23608374595642,-2.14120268821716,0.833832442760468,1.22621488571167,-1.5121283531189,-1.47580814361572,-1.4653240442276,1.04434406757355,-0.392645865678787,1.3777357339859,-0.973882138729095,1.72179102897644,-0.127078801393509,-0.0959986448287964,1.53463339805603,0.95491498708725,0.99148553609848,-0.449683398008347,-1.20372009277344
O43914-3;O43914-2;O43914,-0.545436501502991,0.203540816903114,2.03580808639526,1.59594416618347,0.670968174934387,NaN,1.48404502868652,2.22519302368164,0.920869827270508,2.15357446670532,1.35218119621277,1.25906455516815,0.977965295314789,1.69287919998169,1.66896617412567,1.69368708133698,0.637146890163422,0.306829452514648,-0.196787029504776,0.222186014056206,1.17614722251892,1.57869136333466,-0.993603229522705,1.15827035903931,1.49863255023956,1.48148238658905,-0.275603055953979,NaN,-1.77117204666138,1.51777577400208,1.43742215633392,2.16733765602112,-1.08536946773529,0.387395024299622,-0.410881549119949,0.678480207920074,2.01086211204529,1.337517619133,-0.750212788581848,-1.0658745765686,-1.07402729988098
Q9NVH6;Q9NVH6-8;Q9NVH6-7;Q9NVH6-6;Q9NVH6-5;Q9NVH6-4;Q9NVH6-2;Q9NVH6-3,2.5640275478363,2.17518067359924,0.771978080272675,0.800771474838257,2.07891488075256,0.947723269462585,-0.961000442504883,0.6451735496521,2.26794099807739,0.817365884780884,-0.274775803089142,0.606433212757111,1.1379086971283,0.443342536687851,2.24781441688538,1.83738160133362,2.23150873184204,1.33150672912598,1.80970227718353,2.91717386245728,2.15106272697449,2.05531907081604,2.6930992603302,1.3452262878418,0.640524387359619,2.0381064414978,1.23281049728394,2.05187773704529,3.63269877433777,1.56612098217011,2.24546337127686,0.400694102048874,3.25068688392639,2.03965663909912,2.24583625793457,2.73859286308289,0.937492072582245,1.0599582195282,1.68026173114777,1.54378414154053,1.25881898403168
O43819,-1.29179692268372,-0.966206133365631,NaN,NaN,-1.36557948589325,NaN,-2.37329721450806,NaN,NaN,NaN,-2.05087852478027,NaN,-2.40531539916992,NaN,-1.73151385784149,NaN,-1.30396330356598,-1.09771490097046,-1.79610979557037,0.0289850533008575,NaN,-0.684791028499603,-1.4370733499527,NaN,NaN,-1.09962487220764,NaN,-0.222459644079208,-1.29041934013367,NaN,NaN,-1.03340005874634,-1.57866036891937,NaN,-0.702191352844238,-1.74552083015442,NaN,-1.02435266971588,NaN,-0.396697163581848,-0.883354067802429
Q9BQ75-2;Q9BQ75,-0.607356488704681,-0.66673880815506,-2.37692070007324,-2.28094291687012,-1.01653444766998,-0.947256028652191,-2.76699829101563,-1.81458795070648,-0.105203852057457,-1.18241214752197,-1.77631855010986,-2.11730575561523,-1.76020932197571,NaN,-1.47688448429108,-1.41318106651306,-0.494453370571136,-1.0241060256958,-0.912262141704559,0.185320660471916,-0.962014019489288,-0.660866379737854,-0.828874528408051,-0.686801195144653,-2.65410828590393,-1.23374235630035,-0.54181706905365,-0.0378722213208675,-0.716014385223389,-2.08067202568054,-0.769635260105133,-2.23352909088135,-0.454384446144104,-0.998696148395538,-0.14733013510704,-0.0728836134076118,-1.05621552467346,-0.437247425317764,-1.10236692428589,-0.21566903591156,-0.582227945327759
Q96HC4;Q96HC4-4;Q96HC4-7;Q96HC4-6,1.2054500579834,0.267485529184341,1.32672810554504,1.56656587123871,0.80772078037262,3.67186307907104,2.42496013641357,1.03267252445221,-0.113653182983398,0.599939703941345,2.10301804542542,1.62576937675476,2.0893406867981,1.30149698257446,1.31015682220459,-0.346614867448807,0.100744917988777,1.33725762367249,2.78862762451172,-0.264962404966354,0.0692848712205887,-0.33988830447197,1.59555518627167,-0.347003936767578,1.38242220878601,0.969463646411896,-0.0815649777650833,-0.402679830789566,0.230760484933853,1.30770075321198,0.104913905262947,1.84834146499634,1.09426712989807,0.119872026145458,0.37687075138092,-3.86472702026367,1.18267393112183,0.691839814186096,1.06931960582733,NaN,2.39963245391846
Q9HD15,-7.38E-05,NaN,NaN,0.252440601587296,0.025320541113615,0.0474729649722576,0.684585928916931,0.0475617237389088,-1.51467716693878,NaN,0.681538939476013,0.155561238527298,0.181150615215302,0.0152695626020432,-0.301489800214767,-0.306862056255341,-0.294330894947052,-0.398386627435684,NaN,NaN,0.0168066173791885,-0.847120404243469,-0.794250786304474,-0.547010779380798,NaN,-1.32485628128052,0.249576538801193,NaN,NaN,NaN,0.070050023496151,0.316492855548859,-1.27487373352051,NaN,-0.65470564365387,-0.543392717838287,-0.899115085601807,-1.17379260063171,NaN,NaN,-0.281171411275864
P41218,1.3456244468689,2.24756479263306,2.81498408317566,2.41152143478394,0.607188403606415,-1.03943109512329,2.35395979881287,3.27833414077759,0.493864804506302,3.5387270450592,2.23053812980652,1.98310220241547,1.75445878505707,2.56407785415649,2.64401936531067,2.40475487709045,0.87115204334259,-4.6243257522583,-1.02342700958252,-0.228050857782364,2.7024347782135,2.16386079788208,-1.22623205184937,-1.22823774814606,1.83708250522614,2.17655777931213,-1.33402824401855,-1.56354570388794,-1.73436188697815,2.19440650939941,2.15167450904846,0.841885983943939,-2.16017389297485,3.2911319732666,1.84250628948212,1.76093292236328,3.01928615570068,1.38905835151672,3.08042287826538,1.71393036842346,-0.968861937522888
Q9UJU6;Q9UJU6-5,0.148386970162392,-0.150565922260284,0.779834449291229,1.20083701610565,0.760539352893829,1.29708206653595,1.21966350078583,1.28015911579132,-0.193849548697472,0.373636394739151,1.3580230474472,1.26874423027039,1.25836825370789,1.05229294300079,0.746133506298065,0.899609863758087,0.758289635181427,0.79671049118042,1.23015820980072,-0.808222413063049,0.934216737747192,-0.539943754673004,0.41403466463089,-0.108925677835941,1.44707572460175,0.180416911840439,-0.114124923944473,-0.376284539699554,-0.312673985958099,1.13668191432953,1.02245390415192,1.24354076385498,-0.178635850548744,0.588029742240906,-0.113344125449657,0.0298369005322456,0.368640124797821,-0.0920513719320297,0.965939283370972,-1.08545255661011,0.346527338027954
P55957;P55957-2;P55957-4,-0.231664821505547,-0.460392087697983,-0.774700284004211,0.969541668891907,-0.519190907478333,0.94321197271347,0.43305379152298,0.492325007915497,-1.16500568389893,-1.41368556022644,0.969590663909912,0.818760573863983,0.806230008602142,0.634859144687653,0.202198103070259,0.236879542469978,-0.486418634653091,-0.151931524276733,-0.416843950748444,-1.47570037841797,0.404060661792755,-1.74575924873352,-0.314707159996033,-0.40626335144043,0.492048144340515,-1.02845573425293,-0.320907771587372,-1.58415555953979,-0.899485230445862,0.855974733829498,-0.0830802395939827,0.180226981639862,-1.07006931304932,-1.43324220180511,-1.26140594482422,-0.755852401256561,-0.821774542331696,-1.05587315559387,0.150427058339119,-1.55300092697144,0.332487314939499
P22061-2;P22061,0.419206708669662,0.00201038946397603,0.475435763597488,0.779345571994781,0.399722635746002,1.57404828071594,1.02401089668274,0.904780983924866,-0.0985498353838921,0.0131586510688066,0.972862839698792,1.1128511428833,0.873042762279511,1.0514600276947,0.767788589000702,0.935964345932007,0.518971800804138,1.5655814409256,0.609918832778931,-0.690778791904449,0.719050765037537,-0.391611576080322,0.70701789855957,0.220268398523331,0.933213353157043,-0.0800751224160194,0.1732497215271,-0.0623273812234402,-0.0332465656101704,0.718373954296112,0.671929180622101,0.292828679084778,-0.593096196651459,0.0904164239764214,-0.0365511775016785,0.14240950345993,-0.0199377462267876,-0.191805243492126,0.992419004440308,-0.431947737932205,0.26223948597908
Q9Y5X3,-0.280838549137115,-0.746846735477448,0.48659685254097,0.604434013366699,-0.450702309608459,0.284756749868393,0.61768639087677,0.534223198890686,-0.599849879741669,-0.00916825979948044,0.695235371589661,0.7022745013237,0.604605257511139,0.628280103206635,0.0131418220698833,0.496553599834442,-0.0784962475299835,-0.18176843225956,0.0386919863522053,-0.634526968002319,0.0126312710344791,-0.293775796890259,-0.0488235428929329,-0.446867614984512,0.626144349575043,-0.0996576845645905,-0.132989555597305,-0.985347211360931,-1.10269141197205,0.509698510169983,0.0721571445465088,0.795838534832001,-0.504690766334534,-0.476177394390106,-0.878734946250916,-0.52892929315567,0.10986615717411,-0.283423006534576,-0.413417309522629,-1.18783247470856,-0.0682373568415642
P50395;P50395-2,0.0228270683437586,-0.453203499317169,-0.379820913076401,0.659020662307739,-0.152932643890381,0.385137110948563,0.54179710149765,0.521580576896667,-0.50516676902771,-0.48443478345871,0.781801402568817,0.770681858062744,0.570725500583649,0.523890852928162,-0.0900869071483612,0.632088840007782,-0.00841501820832491,0.0547612980008125,0.131309628486633,-1.30726599693298,0.103655301034451,-1.23304164409637,0.100866235792637,-0.45541450381279,0.881941497325897,-0.740551650524139,-0.175787180662155,-1.01062107086182,-0.795545995235443,0.519093811511993,0.380845189094543,0.495148330926895,-0.555357873439789,-0.798921465873718,-1.00386738777161,-0.419988065958023,-0.568283677101135,-0.844939470291138,0.495435118675232,-1.12421238422394,0.195392370223999
Q02127,0.195433065295219,-0.767062366008759,-0.0696101263165474,-0.496663182973862,0.565130114555359,-0.691143333911896,-0.781048476696014,-0.482404083013535,0.479065209627151,0.491933226585388,-0.51330029964447,-1.04124188423157,-0.321472406387329,-0.417457550764084,0.117660991847515,-0.0401228927075863,0.173590213060379,-0.113532312214375,0.709596872329712,1.22861313819885,0.388549149036407,0.615359127521515,0.826430320739746,-0.822684943675995,-0.696285367012024,0.0813302621245384,-0.213016346096992,0.714875459671021,0.426021307706833,-0.851081907749176,0.363087475299835,-0.533902406692505,0.920609176158905,-0.17395868897438,0.325107246637344,0.425223469734192,0.0375416167080402,0.336153835058212,-0.105282634496689,0.106818988919258,0.637932777404785
Q02338,0.67883437871933,0.017598070204258,-0.566762506961823,-0.395180106163025,0.445388436317444,-1.64661622047424,-1.56659162044525,-0.197743430733681,0.282667607069016,-0.478775590658188,-0.81212717294693,-0.498489677906036,-0.228098854422569,-0.879579663276672,-0.033482514321804,0.237292498350143,0.281676709651947,-0.708658277988434,0.0771178379654884,1.14785039424896,0.380433857440948,0.609470546245575,0.571378648281097,-1.42572331428528,-0.652331173419952,-0.614813387393951,-0.268418729305267,0.670275211334229,1.05785584449768,-0.782856345176697,0.300842821598053,-0.375359982252121,0.958452820777893,0.477576434612274,0.696576237678528,0.20376081764698,0.125952780246735,0.339227020740509,0.634618520736694,0.390918552875519,-0.466372579336166
O43633,-0.0258319303393364,-0.302632361650467,-0.142957329750061,0.461332231760025,-0.278144299983978,0.413228154182434,0.949371516704559,0.772533178329468,-0.634582340717316,-0.210606127977371,0.654362499713898,0.52661144733429,0.41079118847847,0.474843680858612,0.0574745610356331,0.473923027515411,-0.304012954235077,-0.192102029919624,0.0139744803309441,-0.797277927398682,0.192423075437546,-0.810638427734375,-0.22304755449295,-0.363900989294052,0.639934182167053,0.250462472438812,0.126667976379395,-0.749324023723602,-0.881696581840515,0.612942039966583,0.221514478325844,0.423361837863922,-0.794090688228607,-0.214409545063972,-0.186319932341576,-0.413524299860001,0.197717607021332,-0.421850115060806,-0.169335380196571,-0.98403662443161,-0.225966781377792
P19971;P19971-2,-1.51994836330414,0.787505626678467,1.91554415225983,3.16438913345337,0.736549496650696,1.08642053604126,3.31807804107666,1.99141764640808,-1.04254221916199,1.84892809391022,2.31110739707947,2.30976223945618,2.74573659896851,2.43729329109192,1.41280198097229,1.68333494663239,1.46637833118439,-1.58576190471649,0.873658955097198,-0.536039769649506,1.74670624732971,-0.0556144155561924,-0.308258056640625,1.11699855327606,2.03028059005737,2.44646525382996,-0.0858787521719933,-1.22985136508942,-2.54232788085938,2.71226000785828,1.07509791851044,2.91696071624756,-2.34279990196228,-0.872388601303101,-1.97634100914001,0.976577043533325,2.15104746818542,1.41898357868195,0.0121757565066218,-0.702301025390625,-1.09263825416565
P36888;P36888-2,NaN,1.23737239837646,-0.448291391134262,-1.10724818706512,-0.66545432806015,NaN,1.28430318832397,-0.88349723815918,0.927247047424316,-0.762026131153107,-2.4506733417511,-0.410793423652649,-0.415914982557297,-0.71127849817276,0.766364336013794,-1.56805372238159,0.025458462536335,0.484618991613388,-0.736574709415436,1.62883996963501,-0.680907785892487,0.751435041427612,NaN,1.63219726085663,NaN,1.09458994865417,2.62579679489136,1.74796044826508,-0.476090580224991,0.474695771932602,0.303282648324966,0.18137913942337,0.657947301864624,NaN,1.1446784734726,0.397949784994125,1.21507453918457,2.02412438392639,0.420918643474579,0.504574418067932,1.08657848834991
Q16595,1.38549613952637,1.06664347648621,0.926510870456696,0.615940093994141,0.60767012834549,0.637505233287811,0.346018344163895,0.288260608911514,1.41652607917786,NaN,0.26485687494278,NaN,0.473578244447708,0.974532902240753,1.5307434797287,0.599816262722015,0.697988569736481,NaN,0.760237812995911,2.07746481895447,0.938203394412994,NaN,1.93235838413239,0.744932770729065,NaN,0.887512505054474,1.56253695487976,1.03446972370148,2.0407612323761,0.805364489555359,1.36753678321838,0.0845801830291748,2.19254064559937,NaN,1.57283568382263,1.32729244232178,1.45508420467377,1.5971577167511,NaN,NaN,1.50271785259247
Q9P260,0.37115266919136,-0.462549060583115,NaN,0.554150760173798,NaN,1.63500785827637,0.849426090717316,0.603371858596802,NaN,NaN,0.740606904029846,0.781524479389191,1.21677994728088,0.867980659008026,0.527022361755371,-0.22922870516777,NaN,0.233357280492783,1.16497707366943,-0.506352603435516,0.640557527542114,NaN,0.681494891643524,NaN,0.326633840799332,0.154998898506165,0.0396827012300491,NaN,0.142328664660454,0.628110110759735,NaN,0.383720815181732,-0.407705217599869,NaN,NaN,-0.300629734992981,0.0230308137834072,0.303999185562134,0.148208260536194,NaN,NaN
Q96JJ3;Q96JJ3-3,-0.534156799316406,-0.119621768593788,1.6277027130127,1.59535837173462,0.171431660652161,-0.0870081782341003,0.954493701457977,1.48069715499878,-0.0386571958661079,1.39275312423706,1.39281713962555,0.908526122570038,0.807509660720825,1.42804181575775,0.653590321540833,0.534244358539581,-0.198605313897133,-0.0562682822346687,-0.665570199489594,-0.73129415512085,0.596382021903992,0.495223879814148,-1.55023944377899,-0.0565938502550125,1.16960215568542,1.16539037227631,-1.05922758579254,-0.835841536521912,-0.236193761229515,1.38642156124115,0.338632941246033,1.37452626228333,-1.52673518657684,0.675925314426422,-0.0654954835772514,-0.0152755044400692,1.54500126838684,1.28274476528168,0.424488186836243,-0.387321680784225,-0.142949640750885
P52732,NaN,-2.16883611679077,NaN,-2.13790035247803,NaN,NaN,-2.13276505470276,-1.78739404678345,-2.82275533676147,-3.82970070838928,NaN,-2.83243536949158,NaN,NaN,NaN,0.623532354831696,NaN,NaN,NaN,NaN,-2.06965899467468,NaN,NaN,-2.26822710037231,NaN,-0.903385877609253,-2.76494169235229,NaN,NaN,-0.0526309162378311,-1.55682384967804,NaN,NaN,NaN,NaN,NaN,-0.758546948432922,-2.84785676002502,NaN,-0.417188823223114,NaN
P62993;P62993-2,-1.13437485694885,-1.04893815517426,-0.567482233047485,0.43579176068306,-0.924309134483337,-0.204875096678734,-0.0378186106681824,0.419875949621201,-1.34008705615997,-0.451033115386963,0.395194858312607,0.211618050932884,0.0174204744398594,0.0620241463184357,-0.631572961807251,0.0238565728068352,-0.734181106090546,-0.286671668291092,-0.686290681362152,-1.70031797885895,-0.269742786884308,-1.5227062702179,-0.871912479400635,-0.626270055770874,0.491990834474564,-0.795918583869934,-0.827355802059174,-1.38879549503326,-1.4020162820816,0.0741795971989632,-0.49696272611618,-0.0812911093235016,-1.59333729743958,-1.25452697277069,-1.326331615448,-0.821801245212555,-0.788484632968903,-0.991501569747925,-0.451137065887451,-1.78426420688629,-0.920106053352356
Q9H223,-0.989263355731964,-0.970125198364258,1.00025117397308,0.775376260280609,0.116666942834854,0.337548345327377,1.52958929538727,1.55890989303589,0.0711125582456589,1.35461449623108,1.10373771190643,1.1342830657959,0.613650858402252,0.846304595470428,-0.199212357401848,1.24960672855377,0.298051416873932,0.0777175724506378,-0.416992217302322,-0.972493648529053,-0.0101454928517342,-0.980946600437164,-1.41686248779297,0.380741029977798,1.2382355928421,-0.0340419001877308,-0.45357882976532,-0.070092037320137,-2.34689569473267,0.773333251476288,1.1071652173996,2.08236813545227,-0.946072578430176,-1.15596854686737,-1.15294969081879,0.665989398956299,0.959093928337097,-0.51861697435379,-0.817232072353363,-0.904073476791382,-1.342120885849
B7ZAQ6-2;B7ZAQ6-3;P0CG08;B7ZAQ6,0.402714252471924,NaN,-0.453640043735504,-1.31614649295807,-1.190025806427,-0.761248230934143,NaN,NaN,-0.0578791610896587,-1.04731953144073,NaN,-0.818697094917297,-0.63987272977829,-0.808878779411316,-0.371246457099915,-1.37223303318024,NaN,0.46173432469368,-0.104482032358646,0.471832394599915,NaN,0.516411542892456,NaN,-0.453709572553635,NaN,-0.198415532708168,NaN,0.494238346815109,0.139592677354813,NaN,-1.20004618167877,NaN,0.545092284679413,NaN,0.705925047397614,-0.44861313700676,-0.0337328128516674,-0.243152588605881,-0.25902271270752,0.859493494033813,-1.29310941696167
Q9Y4W2-2;Q9Y4W2;Q9Y4W2-3,0.589195668697357,0.0069195288233459,-0.536522388458252,-0.631294190883636,0.703735053539276,-0.283868789672852,-1.11386895179749,-0.382367342710495,0.848064482212067,-0.159428060054779,-0.89281439781189,-0.649889707565308,-0.366685688495636,-0.827262401580811,0.0215745680034161,-0.328404277563095,0.239460006356239,-0.140397489070892,-0.432777941226959,0.60688978433609,0.195422410964966,0.295219421386719,0.760938584804535,0.0746753886342049,-0.764342069625854,0.00640094000846148,0.491179674863815,1.10651838779449,0.774063766002655,-0.715186893939972,0.506259977817535,-0.756412625312805,0.426923125982285,0.273206770420074,1.04303920269012,0.835451602935791,-0.000824987364467233,0.153368890285492,0.063800036907196,0.75230884552002,0.29805850982666
Q16774;Q16774-2;Q16774-3,1.15110349655151,-0.14576168358326,0.685018360614777,0.60128778219223,0.611706912517548,0.84681510925293,0.699366569519043,-0.324126720428467,-0.251719146966934,-0.360532373189926,0.522853970527649,0.269661873579025,0.84946084022522,0.667732834815979,0.479496687650681,0.435860186815262,NaN,-0.266627609729767,-1.85473299026489,-0.11213993281126,-0.133768111467361,-0.302546292543411,1.27974319458008,NaN,0.895549833774567,-0.650121688842773,0.894994735717773,0.616704761981964,-0.6493199467659,NaN,0.518653273582459,0.0932866111397743,NaN,-0.0587541200220585,0.326748758554459,-0.63994574546814,-0.251781135797501,-1.03469288349152,-0.457109987735748,0.143100038170815,-0.177175402641296
Q9Y2X3,1.14846420288086,0.901063978672028,-0.209017723798752,-0.0808877646923065,0.899645805358887,-0.0516841635107994,-0.84461373090744,-0.22714751958847,0.798327207565308,-0.074550062417984,-0.444631487131119,-0.301645666360855,0.0204391852021217,-0.350486487150192,0.419857889413834,0.0753025412559509,0.644801259040833,0.643677175045013,0.315985560417175,1.080810546875,0.580214023590088,0.806217014789581,0.923134207725525,0.620457768440247,-0.316238552331924,0.0854599997401237,0.616820991039276,1.01140928268433,0.637666642665863,-0.206192061305046,0.464921027421951,-0.286789536476135,0.710568249225616,0.581602692604065,1.35785090923309,0.772077202796936,0.320996224880219,0.49789759516716,0.434621721506119,1.13955664634705,0.737722516059875
